,Adj Close,Adj Close,Adj Close,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
,BCE.TO,CNQ.TO,EDR.TO,BCE.TO,CNQ.TO,EDR.TO,BCE.TO,CNQ.TO,EDR.TO,BCE.TO,CNQ.TO,EDR.TO,BCE.TO,CNQ.TO,EDR.TO,BCE.TO,CNQ.TO,EDR.TO
Date,,,,,,,,,,,,,,,,,,
2020-03-17,51.46792984008789,11.889188766479492,2.0799999237060547,53.7599983215332,12.960000038146973,2.0799999237060547,55.9900016784668,14.880000114440918,2.0899999141693115,51.15999984741211,12.8100004196167,1.559999942779541,51.84000015258789,14.829999923706055,1.559999942779541,5848600,16661400,834000
2020-03-18,49.34257888793945,10.091132164001465,1.7699999809265137,51.540000915527344,11.0,1.7699999809265137,54.84000015258789,12.020000457763672,2.190000057220459,50.97999954223633,9.800000190734863,1.7300000190734863,52.95000076293945,10.600000381469727,1.899999976158142,3616300,17820000,1167600
2020-03-19,52.27211380004883,10.687535285949707,1.8700000047683716,54.599998474121094,11.199999809265137,1.8700000047683716,54.79999923706055,11.569999694824219,2.180000066757202,50.88999938964844,10.5,1.6200000047683716,51.79999923706055,11.489999771118164,1.8600000143051147,3807300,16605000,638600
2020-03-20,49.58192443847656,11.594067573547363,1.7200000286102295,51.790000915527344,12.149999618530273,1.7200000286102295,55.5,13.289999961853027,2.069999933242798,51.61000061035156,11.699999809265137,1.7200000286102295,54.31999969482422,12.0,2.0299999713897705,5784800,22362800,630900
2020-03-23,44.460018157958984,11.613152503967285,1.8899999856948853,46.439998626708984,12.170000076293945,1.8899999856948853,51.689998626708984,12.449999809265137,1.9900000095367432,46.029998779296875,11.520000457763672,1.7799999713897705,51.11000061035156,11.979999542236328,1.840000033378601,6186200,13383800,832700
2020-03-24,48.68199920654297,13.063603401184082,2.0999999046325684,50.849998474121094,13.6899995803833,2.0999999046325684,50.849998474121094,14.59000015258789,2.200000047683716,47.869998931884766,12.84000015258789,1.9700000286102295,48.5,13.039999961853027,2.180000066757202,4654800,8821700,1049600
2020-03-25,51.247737884521484,13.6170654296875,2.190000057220459,53.529998779296875,14.270000457763672,2.190000057220459,55.5,15.289999961853027,2.2699999809265137,50.16999816894531,13.0,2.0,51.0099983215332,13.859999656677246,2.109999895095825,5902800,11614700,1010300
2020-03-26,52.61676788330078,13.9796781539917,2.119999885559082,54.959999084472656,14.649999618530273,2.119999885559082,56.22999954223633,15.970000267028809,2.369999885559082,53.47999954223633,14.180000305175781,2.049999952316284,54.150001525878906,14.300000190734863,2.2300000190734863,5075300,10808200,816800
2020-03-27,51.39134216308594,12.710533142089844,1.9900000095367432,53.68000030517578,13.319999694824219,1.9900000095367432,55.119998931884766,14.069999694824219,2.119999885559082,53.119998931884766,12.90999984741211,1.909999966621399,53.5,14.0,2.0799999237060547,4123300,7794600,523100
2020-03-30,52.79867172241211,15.000720024108887,1.9199999570846558,55.150001525878906,15.720000267028809,1.9199999570846558,55.290000915527344,15.960000038146973,2.0,53.400001525878906,12.6899995803833,1.7999999523162842,54.56999969482422,13.140000343322754,1.9800000190734863,4849800,15520700,572500
2020-03-31,55.26866912841797,18.369203567504883,1.8899999856948853,57.72999954223633,19.25,1.8899999856948853,57.72999954223633,19.540000915527344,1.9600000381469727,54.630001068115234,16.420000076293945,1.840000033378601,55.29999923706055,16.43000030517578,1.8899999856948853,4745000,22439500,287200
2020-04-01,52.97099304199219,17.63443374633789,1.7599999904632568,55.33000183105469,18.479999542236328,1.7599999904632568,56.400001525878906,19.969999313354492,1.8700000047683716,54.689998626708984,16.979999542236328,1.690000057220459,56.060001373291016,17.709999084472656,1.7999999523162842,2548600,12897900,387000
2020-04-02,54.94316482543945,18.92266273498535,1.7799999713897705,57.38999938964844,19.829999923706055,1.7799999713897705,57.45000076293945,22.799999237060547,1.8899999856948853,55.0,18.719999313354492,1.7400000095367432,55.0,20.3700008392334,1.7999999523162842,3586700,25136000,348700
2020-04-03,54.31130599975586,17.92070770263672,1.690000057220459,56.72999954223633,18.780000686645508,1.690000057220459,57.72999954223633,21.200000762939453,1.8200000524520874,56.470001220703125,18.200000762939453,1.6799999475479126,57.25,21.0,1.7999999523162842,2397700,11112700,230100
2020-04-06,55.07719421386719,18.187894821166992,1.8200000524520874,57.529998779296875,19.059999465942383,1.8200000524520874,58.59000015258789,19.440000534057617,1.8300000429153442,56.900001525878906,18.399999618530273,1.7300000190734863,58.0099983215332,19.1200008392334,1.7599999904632568,2211300,12539100,387800
2020-04-07,55.20165252685547,17.81574058532715,1.840000033378601,57.65999984741211,18.670000076293945,1.840000033378601,58.77000045776367,20.0,1.9199999570846558,57.5099983215332,18.549999237060547,1.7899999618530273,58.220001220703125,19.729999542236328,1.840000033378601,3113400,7346800,296300
2020-04-08,54.80913543701172,18.273775100708008,1.8300000429153442,57.25,19.149999618530273,1.8300000429153442,57.880001068115234,19.15999984741211,1.940000057220459,56.790000915527344,18.350000381469727,1.809999942779541,57.63999938964844,18.829999923706055,1.840000033378601,3825100,9973300,314900
2020-04-09,54.962310791015625,17.92070770263672,2.009999990463257,57.40999984741211,18.780000686645508,2.009999990463257,58.36000061035156,19.899999618530273,2.069999933242798,57.06999969482422,18.18000030517578,1.8799999952316284,57.369998931884766,19.889999389648438,1.940000057220459,1725500,11728200,640300
2020-04-13,55.527156829833984,17.787111282348633,2.299999952316284,58.0,18.639999389648438,2.299999952316284,58.02000045776367,19.31999969482422,2.299999952316284,56.68000030517578,18.31999969482422,1.899999976158142,57.119998931884766,19.1299991607666,1.9800000190734863,2436600,8923000,580300
2020-04-14,56.053707122802734,17.405414581298828,2.309999942779541,58.54999923706055,18.239999771118164,2.309999942779541,59.310001373291016,18.700000762939453,2.509999990463257,58.0099983215332,18.1299991607666,2.200000047683716,58.91999816894531,18.25,2.4000000953674316,2447700,7660700,1096400
2020-04-15,55.55587387084961,16.44162940979004,2.25,58.029998779296875,17.229999542236328,2.25,58.9900016784668,17.5,2.3399999141693115,57.58000183105469,16.549999237060547,2.1600000858306885,58.150001525878906,17.5,2.25,3882300,7001800,663400
2020-04-16,55.18250274658203,16.04084587097168,2.2200000286102295,57.63999938964844,16.809999465942383,2.2200000286102295,58.90999984741211,17.559999465942383,2.3399999141693115,57.529998779296875,16.75,2.1600000858306885,58.31999969482422,17.299999237060547,2.2899999618530273,1548600,3899300,430600
2020-04-17,55.986690521240234,17.882537841796875,2.130000114440918,58.47999954223633,18.739999771118164,2.130000114440918,58.66999816894531,18.84000015258789,2.240000009536743,57.4900016784668,16.780000686645508,2.119999885559082,58.459999084472656,17.06999969482422,2.130000114440918,1575200,9799600,300200
2020-04-20,55.565452575683594,17.262279510498047,2.130000114440918,58.040000915527344,18.09000015258789,2.130000114440918,58.41999816894531,18.969999313354492,2.1700000762939453,57.52000045776367,17.040000915527344,2.069999933242798,57.7599983215332,17.040000915527344,2.130000114440918,1762700,6115800,567300
2020-04-21,54.273006439208984,16.79469871520996,2.140000104904175,56.689998626708984,17.600000381469727,2.140000104904175,57.599998474121094,17.989999771118164,2.1500000953674316,56.650001525878906,17.0,1.940000057220459,57.56999969482422,17.25,2.0399999618530273,2543000,6600600,447700
2020-04-22,54.75168991088867,18.006589889526367,2.109999895095825,57.189998626708984,18.8700008392334,2.109999895095825,57.75,18.979999542236328,2.1600000858306885,56.72999954223633,18.309999465942383,2.0399999618530273,57.66999816894531,18.309999465942383,2.1500000953674316,1362500,5804700,677000
2020-04-23,54.02409744262695,18.50279426574707,2.190000057220459,56.43000030517578,19.389999389648438,2.190000057220459,57.290000915527344,20.190000534057617,2.25,56.31999969482422,19.270000457763672,2.119999885559082,57.0,19.309999465942383,2.1500000953674316,1527400,7515800,853300
2020-04-24,54.07196044921875,18.846324920654297,2.140000104904175,56.47999954223633,19.75,2.140000104904175,56.66999816894531,19.989999771118164,2.240000009536743,55.79999923706055,19.1299991607666,2.0799999237060547,56.38999938964844,19.81999969482422,2.180000066757202,1805000,4527600,567000
2020-04-27,54.58893585205078,18.77952766418457,2.1500000953674316,57.02000045776367,19.68000030517578,2.1500000953674316,57.029998779296875,19.899999618530273,2.200000047683716,56.380001068115234,18.770000457763672,2.0799999237060547,56.900001525878906,19.350000381469727,2.109999895095825,1086800,4477800,480800
2020-04-28,54.84742736816406,19.829195022583008,2.2300000190734863,57.290000915527344,20.780000686645508,2.2300000190734863,57.470001220703125,20.940000534057617,2.25,56.86000061035156,19.700000762939453,2.119999885559082,57.470001220703125,19.799999237060547,2.1700000762939453,1205700,4252100,429100
2020-04-29,54.87614822387695,23.054540634155273,2.3399999141693115,57.31999969482422,24.15999984741211,2.3399999141693115,58.119998931884766,24.329999923706055,2.369999885559082,57.02000045776367,21.75,2.2300000190734863,57.779998779296875,22.0,2.2899999618530273,2364300,8147400,495000
2020-04-30,53.89006423950195,22.243432998657227,2.259999990463257,56.290000915527344,23.309999465942383,2.259999990463257,57.439998626708984,24.6200008392334,2.369999885559082,56.09000015258789,22.8799991607666,2.1600000858306885,57.38999938964844,24.5,2.3299999237060547,2101700,7339300,661800
2020-05-01,53.23905563354492,20.850236892700195,2.2899999618530273,55.61000061035156,21.850000381469727,2.2899999618530273,56.38999938964844,22.950000762939453,2.299999952316284,55.61000061035156,21.329999923706055,2.1700000762939453,55.939998626708984,22.75,2.200000047683716,1628600,5692900,488400
2020-05-04,53.89963912963867,21.365530014038086,2.2799999713897705,56.29999923706055,22.389999389648438,2.2799999713897705,56.349998474121094,22.540000915527344,2.3299999237060547,55.310001373291016,21.280000686645508,2.2300000190734863,55.599998474121094,21.350000381469727,2.299999952316284,1243200,5058900,243300
2020-05-05,54.11025619506836,21.203306198120117,2.2100000381469727,56.52000045776367,22.219999313354492,2.2100000381469727,57.02000045776367,23.959999084472656,2.309999942779541,56.310001373291016,22.1200008392334,2.1600000858306885,56.68000030517578,23.850000381469727,2.309999942779541,1036800,5031700,542000
2020-05-06,54.502777099609375,20.70709991455078,2.190000057220459,56.93000030517578,21.700000762939453,2.190000057220459,57.400001525878906,22.309999465942383,2.240000009536743,56.65999984741211,21.219999313354492,2.119999885559082,56.75,22.149999618530273,2.1500000953674316,1170100,5667100,378800
2020-05-07,54.12940979003906,20.611675262451172,2.0199999809265137,56.540000915527344,21.600000381469727,2.0199999809265137,57.58000183105469,22.600000381469727,2.2200000286102295,56.439998626708984,21.399999618530273,2.0,57.54999923706055,22.549999237060547,2.200000047683716,1398000,5255400,1130500
2020-05-08,54.330448150634766,21.794939041137695,2.0,56.75,22.84000015258789,2.0,57.099998474121094,22.850000381469727,2.1500000953674316,56.540000915527344,21.770000457763672,1.9900000095367432,56.970001220703125,21.979999542236328,2.0799999237060547,878200,4281000,606500
2020-05-11,54.694252014160156,21.861736297607422,1.9199999570846558,57.130001068115234,22.90999984741211,1.9199999570846558,57.18000030517578,23.3700008392334,2.0799999237060547,56.41999816894531,22.450000762939453,1.8899999856948853,56.7400016784668,22.530000686645508,2.049999952316284,875600,5354100,814300
2020-05-12,53.64114761352539,22.59650421142578,2.009999990463257,56.029998779296875,23.68000030517578,2.009999990463257,57.33000183105469,24.43000030517578,2.069999933242798,56.0,23.25,1.9299999475479126,57.209999084472656,23.350000381469727,1.9500000476837158,1747300,8933600,470900
2020-05-13,52.319984436035156,21.64225959777832,1.9800000190734863,54.650001525878906,22.68000030517578,1.9800000190734863,56.029998779296875,23.700000762939453,2.0899999141693115,54.47999954223633,22.520000457763672,1.9199999570846558,56.0,23.6200008392334,2.0899999141693115,1632600,9017400,303600
2020-05-14,52.789093017578125,22.08121109008789,2.059999942779541,55.13999938964844,23.139999389648438,2.059999942779541,55.4900016784668,23.360000610351562,2.0799999237060547,53.25,21.719999313354492,1.909999966621399,54.349998474121094,22.399999618530273,1.9199999570846558,2276200,7681400,448800
2020-05-15,52.559329986572266,22.89232063293457,2.319999933242798,54.900001525878906,23.989999771118164,2.319999933242798,55.31999969482422,24.15999984741211,2.369999885559082,54.540000915527344,23.049999237060547,2.140000104904175,55.02000045776367,23.190000534057617,2.1500000953674316,3242000,6796800,1828600
2020-05-19,52.961421966552734,23.913360595703125,2.640000104904175,55.31999969482422,25.059999465942383,2.640000104904175,55.66999816894531,27.040000915527344,2.700000047683716,54.61000061035156,25.0,2.4700000286102295,55.09000015258789,26.110000610351562,2.4700000286102295,3238300,10590300,1247200
2020-05-20,52.683780670166016,24.638586044311523,2.7699999809265137,55.029998779296875,25.81999969482422,2.7699999809265137,55.849998474121094,26.420000076293945,2.8399999141693115,55.0099983215332,25.5,2.690000057220459,55.849998474121094,25.780000686645508,2.8299999237060547,2044400,6293300,1232800
2020-05-21,52.07107162475586,24.495450973510742,2.690000057220459,54.38999938964844,25.670000076293945,2.690000057220459,55.11000061035156,26.31999969482422,2.7300000190734863,54.349998474121094,25.15999984741211,2.569999933242798,55.029998779296875,26.1299991607666,2.7100000381469727,2153700,7089400,550100
2020-05-22,52.291263580322266,24.19009017944336,2.7300000190734863,54.619998931884766,25.350000381469727,2.7300000190734863,54.83000183105469,25.610000610351562,2.819999933242798,54.189998626708984,24.889999389648438,2.700000047683716,54.4900016784668,25.440000534057617,2.700000047683716,1843700,6665600,673700
2020-05-25,52.74122619628906,23.95153045654297,2.7200000286102295,55.09000015258789,25.100000381469727,2.7200000286102295,55.34000015258789,25.690000534057617,2.799999952316284,54.869998931884766,25.059999465942383,2.680000066757202,55.099998474121094,25.360000610351562,2.740000009536743,416900,994100,179900
2020-05-26,53.34436798095703,24.0660400390625,2.5299999713897705,55.720001220703125,25.219999313354492,2.5299999713897705,56.130001068115234,26.1200008392334,2.7300000190734863,55.11000061035156,25.100000381469727,2.5199999809265137,55.220001220703125,26.0,2.7100000381469727,2161200,7576600,588500
2020-05-27,53.947505950927734,24.25688934326172,2.5999999046325684,56.349998474121094,25.420000076293945,2.5999999046325684,56.38999938964844,25.56999969482422,2.609999895095825,55.63999938964844,24.559999465942383,2.430000066757202,56.2400016784668,25.420000076293945,2.490000009536743,2110100,6450700,394700
2020-05-28,54.569793701171875,24.056495666503906,2.5399999618530273,57.0,25.209999084472656,2.5399999618530273,57.099998474121094,25.440000534057617,2.690000057220459,56.290000915527344,24.6299991607666,2.509999990463257,56.5099983215332,25.329999923706055,2.6600000858306885,2443500,7189300,473100
2020-05-29,54.78998565673828,23.999242782592773,2.6700000762939453,57.22999954223633,25.149999618530273,2.6700000762939453,57.31999969482422,25.43000030517578,2.7200000286102295,56.54999923706055,24.6200008392334,2.5999999046325684,56.689998626708984,25.059999465942383,2.619999885559082,6304100,6479400,574200
2020-06-01,54.675106048583984,24.53361701965332,2.8399999141693115,57.11000061035156,25.709999084472656,2.8399999141693115,57.619998931884766,25.84000015258789,2.880000114440918,56.939998626708984,24.549999237060547,2.7200000286102295,57.0,24.8799991607666,2.740000009536743,1419000,21601600,684100
2020-06-02,55.21122741699219,25.812305450439453,2.7899999618530273,57.66999816894531,27.049999237060547,2.7899999618530273,57.66999816894531,27.100000381469727,2.9000000953674316,57.029998779296875,25.93000030517578,2.6500000953674316,57.29999923706055,26.010000228881836,2.9000000953674316,1383200,6382300,869200
2020-06-03,56.06328201293945,25.94590187072754,2.640000104904175,58.560001373291016,27.190000534057617,2.640000104904175,58.66999816894531,27.860000610351562,2.7300000190734863,57.86000061035156,26.709999084472656,2.5799999237060547,58.0,27.790000915527344,2.6700000762939453,2214900,21684300,548100
2020-06-04,56.350494384765625,26.15583610534668,2.799999952316284,58.86000061035156,27.40999984741211,2.799999952316284,58.880001068115234,27.850000381469727,2.869999885559082,58.130001068115234,26.709999084472656,2.700000047683716,58.34000015258789,27.040000915527344,2.700000047683716,1809700,13412400,485900
2020-06-05,56.96320343017578,27.53948974609375,2.7100000381469727,59.5,28.860000610351562,2.7100000381469727,60.02000045776367,29.3700008392334,2.7300000190734863,59.209999084472656,28.75,2.5999999046325684,59.41999816894531,28.799999237060547,2.640000104904175,2694000,9045600,477300
2020-06-08,57.22169494628906,27.911643981933594,2.700000047683716,59.77000045776367,29.25,2.700000047683716,60.13999938964844,30.100000381469727,2.7300000190734863,59.209999084472656,28.649999618530273,2.640000104904175,60.13999938964844,30.079999923706055,2.7300000190734863,1772400,16357100,368700
2020-06-09,56.69514083862305,27.13870620727539,2.690000057220459,59.220001220703125,28.440000534057617,2.690000057220459,59.70000076293945,29.049999237060547,2.819999933242798,58.7400016784668,28.100000381469727,2.680000066757202,59.52000045776367,28.600000381469727,2.740000009536743,4858100,7312300,359000
2020-06-10,56.81959915161133,25.907730102539062,2.819999933242798,59.349998474121094,27.149999618530273,2.819999933242798,59.54999923706055,28.299999237060547,2.8299999237060547,58.97999954223633,27.1200008392334,2.609999895095825,59.2400016784668,28.25,2.680000066757202,2722200,36099000,649400
2020-06-11,55.38355255126953,23.508419036865234,2.619999885559082,57.849998474121094,24.25,2.619999885559082,58.90999984741211,26.020000457763672,2.9100000858306885,57.709999084472656,24.209999084472656,2.559999942779541,58.810001373291016,25.3700008392334,2.869999885559082,8749600,11195300,1005300
2020-06-12,55.64873123168945,23.595666885375977,2.640000104904175,57.290000915527344,24.34000015258789,2.640000104904175,57.7400016784668,25.190000534057617,2.75,56.70000076293945,23.829999923706055,2.630000114440918,57.7400016784668,25.079999923706055,2.6600000858306885,8345400,15992600,430600
2020-06-15,54.9979248046875,23.159427642822266,2.6600000858306885,56.619998931884766,23.889999389648438,2.6600000858306885,57.31999969482422,24.40999984741211,2.6700000762939453,56.16999816894531,23.079999923706055,2.4100000858306885,56.38999938964844,23.299999237060547,2.569999933242798,2824600,14087500,467300
2020-06-16,56.28010559082031,23.527807235717773,2.5899999141693115,57.939998626708984,24.270000457763672,2.5899999141693115,58.41999816894531,25.329999923706055,2.7200000286102295,57.470001220703125,24.06999969482422,2.5799999237060547,57.63999938964844,25.0,2.7200000286102295,4743000,12162100,335900
2020-06-17,55.70701217651367,22.67471694946289,2.5299999713897705,57.349998474121094,23.389999389648438,2.5299999713897705,58.209999084472656,24.34000015258789,2.609999895095825,57.2400016784668,23.280000686645508,2.5199999809265137,58.02000045776367,24.280000686645508,2.5899999141693115,2458500,14289500,168300
2020-06-18,56.01784133911133,22.723188400268555,2.4600000381469727,57.66999816894531,23.440000534057617,2.4600000381469727,57.880001068115234,23.829999923706055,2.5299999713897705,56.790000915527344,23.049999237060547,2.4100000858306885,57.310001373291016,23.219999313354492,2.5299999713897705,3823600,5037400,239500
2020-06-19,56.299537658691406,22.616552352905273,2.4700000286102295,57.959999084472656,23.329999923706055,2.4700000286102295,58.189998626708984,24.059999465942383,2.5799999237060547,57.70000076293945,23.25,2.450000047683716,58.02000045776367,23.920000076293945,2.490000009536743,8311200,16129300,486400
2020-06-22,55.6778678894043,22.77166175842285,2.5799999237060547,57.31999969482422,23.489999771118164,2.5799999237060547,57.900001525878906,23.6200008392334,2.619999885559082,57.220001220703125,22.899999618530273,2.4800000190734863,57.709999084472656,23.399999618530273,2.549999952316284,4221700,13980800,486200
2020-06-23,55.44475173950195,23.40178108215332,2.7899999618530273,57.08000183105469,24.139999389648438,2.7899999618530273,57.72999954223633,24.350000381469727,2.799999952316284,56.869998931884766,23.6299991607666,2.5899999141693115,57.54999923706055,23.8799991607666,2.619999885559082,1383200,8311300,573600
2020-06-24,54.90079116821289,22.70380210876465,2.7799999713897705,56.52000045776367,23.420000076293945,2.7799999713897705,57.02000045776367,24.1200008392334,2.9100000858306885,55.91999816894531,23.239999771118164,2.7300000190734863,57.02000045776367,23.950000762939453,2.7899999618530273,1403900,6738200,992300
2020-06-25,55.289329528808594,22.887990951538086,2.880000114440918,56.91999816894531,23.610000610351562,2.880000114440918,56.97999954223633,24.18000030517578,2.940000057220459,55.869998931884766,23.170000076293945,2.75,56.25,23.200000762939453,2.7799999713897705,1835500,6723800,430800
2020-06-26,54.201416015625,22.665021896362305,2.9200000762939453,55.79999923706055,23.3799991607666,2.9200000762939453,57.06999969482422,23.549999237060547,2.940000057220459,55.790000915527344,22.8799991607666,2.799999952316284,56.849998474121094,23.440000534057617,2.869999885559082,2462100,5593800,258700
2020-06-29,55.1339111328125,23.10126304626465,2.9800000190734863,56.7599983215332,23.829999923706055,2.9800000190734863,57.029998779296875,24.139999389648438,3.069999933242798,56.0,23.239999771118164,2.930000066757202,56.0,23.389999389648438,2.9600000381469727,3009400,9467500,569000
2020-06-30,54.9979248046875,22.82982635498047,3.0799999237060547,56.619998931884766,23.549999237060547,3.0799999237060547,57.15999984741211,23.860000610351562,3.119999885559082,56.40999984741211,23.139999389648438,2.950000047683716,56.939998626708984,23.799999237060547,2.9800000190734863,2279500,6190200,364300
2020-07-02,54.78422927856445,23.324230194091797,3.009999990463257,56.400001525878906,24.059999465942383,3.009999990463257,57.619998931884766,24.700000762939453,3.200000047683716,56.400001525878906,23.950000762939453,3.009999990463257,56.63999938964844,24.170000076293945,3.049999952316284,2613300,6739400,515100
2020-07-03,54.93964767456055,23.411476135253906,2.990000009536743,56.560001373291016,24.149999618530273,2.990000009536743,57.06999969482422,24.200000762939453,3.069999933242798,56.290000915527344,23.709999084472656,2.990000009536743,56.29999923706055,24.0,3.059999942779541,470100,884400,108700
2020-07-06,54.51224899291992,22.713497161865234,3.0899999141693115,56.119998931884766,23.43000030517578,3.0899999141693115,56.95000076293945,24.440000534057617,3.140000104904175,55.9900016784668,23.25,2.990000009536743,56.880001068115234,24.25,3.0899999141693115,2352100,10679400,434600
2020-07-07,54.026573181152344,22.219091415405273,3.2100000381469727,55.619998931884766,22.920000076293945,3.2100000381469727,56.34000015258789,23.420000076293945,3.2200000286102295,55.58000183105469,22.899999618530273,3.059999942779541,55.849998474121094,23.309999465942383,3.069999933242798,1625600,3029000,333500
2020-07-08,53.66717529296875,21.908878326416016,3.2799999713897705,55.25,22.600000381469727,3.2799999713897705,55.66999816894531,23.489999771118164,3.390000104904175,54.880001068115234,22.56999969482422,3.2300000190734863,55.560001373291016,23.020000457763672,3.25,1613100,3699700,658700
2020-07-09,53.2689208984375,21.346614837646484,3.369999885559082,54.84000015258789,22.020000457763672,3.369999885559082,55.27000045776367,23.040000915527344,3.4700000286102295,54.33000183105469,22.0,3.259999990463257,55.27000045776367,22.549999237060547,3.3499999046325684,1537800,3683500,744500
2020-07-10,53.57004165649414,22.20939826965332,3.5399999618530273,55.150001525878906,22.90999984741211,3.5399999618530273,55.43000030517578,22.959999084472656,3.609999895095825,54.84000015258789,22.010000228881836,3.4100000858306885,54.84000015258789,22.049999237060547,3.4200000762939453,1468200,5148400,852100
2020-07-13,54.2694091796875,22.345115661621094,3.7200000286102295,55.869998931884766,23.049999237060547,3.7200000286102295,56.13999938964844,23.43000030517578,3.950000047683716,55.09000015258789,22.639999389648438,3.6700000762939453,55.2400016784668,22.989999771118164,3.6700000762939453,1929700,7331500,1055100
2020-07-14,54.366546630859375,23.198205947875977,3.8299999237060547,55.970001220703125,23.93000030517578,3.8299999237060547,56.59000015258789,24.149999618530273,3.8499999046325684,55.849998474121094,22.899999618530273,3.4800000190734863,55.849998474121094,23.149999618530273,3.700000047683716,2237500,4679200,1043400
2020-07-15,54.73565673828125,23.576276779174805,3.9200000762939453,56.349998474121094,24.31999969482422,3.9200000762939453,56.88999938964844,24.75,3.9200000762939453,56.06999969482422,24.18000030517578,3.680000066757202,56.11000061035156,24.34000015258789,3.8299999237060547,2331600,4452300,771600
2020-07-16,55.58073425292969,23.14973258972168,3.7699999809265137,57.220001220703125,23.8799991607666,3.7699999809265137,57.29999923706055,24.3799991607666,3.9200000762939453,56.349998474121094,23.729999542236328,3.7300000190734863,56.349998474121094,24.079999923706055,3.8399999141693115,1631800,3831400,669800
2020-07-17,55.930423736572266,22.82982635498047,3.9200000762939453,57.58000183105469,23.549999237060547,3.9200000762939453,57.70000076293945,24.239999771118164,3.940000057220459,56.95000076293945,23.3700008392334,3.7899999618530273,57.189998626708984,23.8799991607666,3.809999942779541,1957600,4966500,740500
2020-07-20,55.07563400268555,22.403282165527344,4.480000019073486,56.70000076293945,23.110000610351562,4.480000019073486,57.540000915527344,23.889999389648438,4.5,56.56999969482422,23.020000457763672,4.0,57.380001068115234,23.479999542236328,4.0,875000,5352800,1079600
2020-07-21,54.81336975097656,24.74927520751953,4.960000038146973,56.43000030517578,25.530000686645508,4.960000038146973,56.97999954223633,25.639999389648438,5.190000057220459,56.31999969482422,23.56999969482422,4.829999923706055,56.77000045776367,23.600000381469727,5.0,920400,5485000,2127800
2020-07-22,54.28883743286133,24.400285720825195,5.579999923706055,55.88999938964844,25.170000076293945,5.579999923706055,56.29999923706055,25.350000381469727,5.599999904632568,55.560001373291016,24.549999237060547,5.210000038146973,56.25,25.149999618530273,5.349999904632568,1256800,3423000,3249200
2020-07-23,54.21113204956055,23.53750228881836,5.420000076293945,55.810001373291016,24.280000686645508,5.420000076293945,56.25,25.229999542236328,5.769999980926514,55.7599983215332,24.1299991607666,5.260000228881836,55.88999938964844,25.020000457763672,5.449999809265137,1056800,3083100,4798100
2020-07-24,54.27912521362305,23.644136428833008,5.639999866485596,55.880001068115234,24.389999389648438,5.639999866485596,56.11000061035156,24.770000457763672,5.739999771118164,55.650001525878906,24.079999923706055,5.429999828338623,55.68000030517578,24.299999237060547,5.46999979019165,1153800,3144600,2726800
2020-07-27,54.44425582885742,24.322731018066406,5.989999771118164,56.04999923706055,25.09000015258789,5.989999771118164,56.04999923706055,25.139999389648438,6.400000095367432,55.380001068115234,23.93000030517578,5.900000095367432,55.88999938964844,24.420000076293945,6.190000057220459,660900,2292200,3206800
2020-07-28,54.64823913574219,23.518112182617188,6.03000020980835,56.2599983215332,24.260000228881836,6.03000020980835,56.459999084472656,25.09000015258789,6.090000152587891,55.959999084472656,24.219999313354492,5.789999961853027,56.119998931884766,24.950000762939453,5.900000095367432,1082700,3563800,2149100
2020-07-29,54.58995819091797,24.04159927368164,5.820000171661377,56.20000076293945,24.799999237060547,5.820000171661377,56.349998474121094,24.84000015258789,6.059999942779541,55.560001373291016,24.139999389648438,5.579999923706055,56.29999923706055,24.350000381469727,6.050000190734863,1077000,2097700,2950100
2020-07-30,54.94935989379883,23.343616485595703,5.53000020980835,56.56999969482422,24.079999923706055,5.53000020980835,56.56999969482422,24.3799991607666,5.650000095367432,55.68000030517578,23.68000030517578,5.300000190734863,55.93000030517578,24.309999465942383,5.550000190734863,1011400,3444800,2097700
2020-07-31,54.55110549926758,22.907377243041992,5.829999923706055,56.15999984741211,23.6299991607666,5.829999923706055,56.560001373291016,24.200000762939453,5.889999866485596,55.689998626708984,23.489999771118164,5.690000057220459,56.33000183105469,23.850000381469727,5.75,1197600,2432300,1687100
2020-08-04,55.2504768371582,23.6247501373291,6.179999828338623,56.880001068115234,24.3700008392334,6.179999828338623,57.459999084472656,24.639999389648438,6.179999828338623,56.279998779296875,23.709999084472656,5.710000038146973,56.279998779296875,23.709999084472656,5.840000152587891,1381600,2961300,1999600
2020-08-05,54.764801025390625,24.26456642150879,5.800000190734863,56.380001068115234,25.030000686645508,5.800000190734863,57.08000183105469,25.649999618530273,6.300000190734863,56.25,24.600000381469727,5.599999904632568,57.0099983215332,25.0,6.269999980926514,1055100,3727900,3173200
2020-08-06,55.43503189086914,24.97224235534668,5.610000133514404,57.06999969482422,25.760000228881836,5.610000133514404,57.20000076293945,26.020000457763672,5.980000019073486,56.20000076293945,24.829999923706055,5.5,56.2400016784668,24.989999771118164,5.940000057220459,1314900,3828400,1762400
2020-08-07,55.104774475097656,25.912578582763672,5.46999979019165,56.72999954223633,26.729999542236328,5.46999979019165,57.25,26.729999542236328,5.599999904632568,56.630001068115234,25.450000762939453,5.230000019073486,56.7400016784668,25.559999465942383,5.429999828338623,1051400,5429200,1538800
