Date,Open,High,Low,Close,Adj Close,Volume
2020-11-23,4.449999809265137,4.449999809265137,4.190000057220459,4.210000038146973,4.210000038146973,490000
2020-11-24,4.050000190734863,4.289999961853027,4.039999961853027,4.25,4.25,487300
2020-11-25,4.269999980926514,4.409999847412109,4.269999980926514,4.340000152587891,4.340000152587891,318900
2020-11-26,4.429999828338623,4.449999809265137,4.329999923706055,4.449999809265137,4.449999809265137,69500
2020-11-27,4.269999980926514,4.480000019073486,4.230000019073486,4.480000019073486,4.480000019073486,249100
2020-11-30,4.340000152587891,4.460000038146973,4.230000019073486,4.429999828338623,4.429999828338623,469800
2020-12-01,4.679999828338623,4.769999980926514,4.590000152587891,4.760000228881836,4.760000228881836,450400
2020-12-02,4.760000228881836,4.820000171661377,4.650000095367432,4.769999980926514,4.769999980926514,262800
2020-12-03,4.78000020980835,4.78000020980835,4.590000152587891,4.639999866485596,4.639999866485596,297600
2020-12-04,4.619999885559082,4.699999809265137,4.550000190734863,4.559999942779541,4.559999942779541,177400
2020-12-07,4.539999961853027,4.949999809265137,4.539999961853027,4.889999866485596,4.889999866485596,526600
2020-12-08,4.940000057220459,4.940000057220459,4.789999961853027,4.800000190734863,4.800000190734863,203400
2020-12-09,4.75,4.75,4.489999771118164,4.550000190734863,4.550000190734863,289900
2020-12-10,4.570000171661377,4.650000095367432,4.440000057220459,4.480000019073486,4.480000019073486,239100
2020-12-11,4.5,4.510000228881836,4.380000114440918,4.400000095367432,4.400000095367432,252900
2020-12-14,4.380000114440918,4.519999980926514,4.320000171661377,4.320000171661377,4.320000171661377,353500
2020-12-15,4.5,4.75,4.46999979019165,4.739999771118164,4.739999771118164,448000
2020-12-16,4.900000095367432,5.119999885559082,4.820000171661377,5.110000133514404,5.110000133514404,863700
2020-12-17,5.289999961853027,5.760000228881836,5.289999961853027,5.710000038146973,5.710000038146973,1341500
